entrez	symbol	logFC	pvalue	padj
23205	ACSBG1	1.0526282334450203	0.06146550164593544	0.1424879007659162
23207	PLEKHM2	-0.23311133886878593	1	1
23208	SYT11	-0.812088986550228	4.4116055782867824e-7	6.670569753228321e-6
23209	MLC1	1.6467902262426113	0.0026091546356146623	0.010609957514001993
23210	JMJD6	-0.07988277341729577	1	1
23211	ZC3H4	0.27488784355127716	1	1
23212	RRS1	-0.21056207348938935	1	1
23213	SULF1	-0.06350722683779561	1	1
23214	XPO6	-0.1650906467431777	1	1
23215	PRRC2C	0.2568146274802514	1	1
23216	TBC1D1	0.8656018841067546	0.09145132278858285	0.19705270698284902
23217	ZFR2	0.721173611547552	0.018569317448812246	0.05318220187733823
23218	NBEAL2	1.3001287200527694	3.589064940780737e-8	7.445453339219626e-7
23219	FBXO28	-0.5699685941103831	0.12081251919291328	0.24815417072734192
23220	DTX4	-0.23976843913163476	1	1
23221	RHOBTB2	-0.022415406994215188	1	1
23223	RRP12	-0.25953154216505814	1	1
23224	SYNE2	0.6199360403300963	0.18712351883107323	0.35592346996450563
23225	NUP210	0.083831448133748	1	1
23229	ARHGEF9	-0.3447632697419593	0.8254494474227565	1
23230	VPS13A	0.4274683318559205	0.3398665928424336	0.5792642851619136
23231	SEL1L3	-0.25516137723278115	1	1
23232	TBC1D12	-0.22332393326328107	1	1
23233	EXOC6B	0.10751561575605813	1	1
23234	DNAJC9	-0.429495325148381	0.45887953353193944	0.7382462911100639
23235	SIK2	-0.3305397693158905	0.9055517136935822	1
23236	PLCB1	0.35305491280382423	0.8299265565016033	1
23237	ARC	-0.6746224097197494	0.2033209414185626	0.38044305896287695
23239	PHLPP1	0.08333923878987323	1	1
23241	PACS2	0.13193270081334338	1	1
23242	COBL	0.7842105182400724	0.11843638778194378	0.24408305580274134
23243	ANKRD28	0.3193215463717721	0.9743623610403676	1
23244	PDS5A	-0.03257608096019872	1	1
23245	ASTN2	0.5290078877215849	0.22943121978498698	0.42018820246957345
23247	KIAA0556	0.3905578035158247	0.6913099380523295	1
23248	RPRD2	-0.5095042857770733	0.09620837914670788	0.2059626611591938
23250	ATP11A	-0.059709823241169344	1	1
23252	OTUD3	0.07505469106868413	1	1
23253	ANKRD12	0.1231615428435898	1	1
23254	KAZN	-0.034297728225995056	1	1
23256	SCFD1	-0.7189155978695666	0.003925588078501037	0.014861054041876634
23258	DENND5A	-0.17361950543939572	1	1
23259	DDHD2	-0.3852131178045005	0.6281536514208657	0.9446756149073458
23261	CAMTA1	-0.21258028334883192	1	1
23262	PPIP5K2	-0.3743877448411472	0.6005669734503374	0.9123764929993005
23263	MCF2L	0.018363218932251492	1	1
23264	ZC3H7B	-0.13507694610375015	1	1
23265	EXOC7	0.07081703875566848	1	1
23268	DNMBP	0.7740839452583897	0.04950760760903296	0.11940803961234799
23269	MGA	0.32867504604933967	0.919830479417986	1
23270	TSPYL4	-0.6277015523597719	0.002773185116313941	0.011152235922262565
23271	CAMSAP2	-0.4265594844520606	0.39768346816039374	0.6585625722048959
23274	CLEC16A	1.0862391601203052	6.055559111093274e-8	1.1804474683787726e-6
23275	POFUT2	0.16764066635339273	1	1
23276	KLHL18	-0.20270365861621728	1	1
23279	NUP160	-0.007512988427137865	1	1
23281	MTUS2	0.310328413415814	0.9705363286309413	1
23283	CSTF2T	-0.6738835045223285	0.0630475040117606	0.14554951083910422
23286	WWC1	0.8946162040166612	0.013628483904183652	0.04125972064507419
23287	AGTPBP1	-0.1840437948054053	1	1
23288	IQCE	0.25030546550307536	1	1
23291	FBXW11	-0.7505800293440268	3.9877353588502835e-5	3.188976669804465e-4
23293	SMG6	-0.2523509055311564	1	1
23294	ANKS1A	-0.023607795494568106	1	1
23295	MGRN1	0.14626059012550877	1	1
23299	BICD2	-0.5169037348832106	0.13667730614289594	0.2747114698496389
23300	ATMIN	-0.4948892058901579	0.06692337680199863	0.1529179188217996
23301	EHBP1	-0.19872345243366032	1	1
23302	WSCD1	-0.23500230145311907	1	1
23303	KIF13B	0.40015412694401153	0.621018965947875	0.936152301474689
23304	UBR2	0.35037339937131273	0.7627242192473969	1
23305	ACSL6	0.32557225242350274	0.9340684373192486	1
23307	FKBP15	0.13607702998268378	1	1
23308	ICOSLG	1.0744623078419246	0.06458427659716266	0.14849164970843604
23309	SIN3B	-0.2017682263436511	1	1
23310	NCAPD3	0.5074405544512246	0.30510770866384135	0.5297120641182259
23312	DMXL2	-0.14855648570027813	1	1
23313	KIAA0930	-0.2049867424805347	1	1
23314	SATB2	3.5550909627576455	8.686509179989506e-18	2.286289216173238e-15
23315	SLC9A8	0.32314629104187265	0.9435786420986112	1
23316	CUX2	0.589168957660142	0.11969704607628326	0.2462472889284045
23317	DNAJC13	0.0372775826051517	1	1
23321	TRIM2	-0.4793976514518563	0.03189887619183635	0.08323989801652079
23322	RPGRIP1L	0.17065347258815353	1	1
23324	MAN2B2	0.049390022549116376	1	1
23326	USP22	-0.3793807665395385	0.6196633145546433	0.934764887508355
23327	NEDD4L	-0.07011808750149445	1	1
23328	SASH1	0.5692002075935215	0.21058412530216453	0.3921517062317481
23329	TBC1D30	-0.17047043005126025	1	1
23331	TTC28	0.37637023627006905	0.7035065352524423	1
23332	CLASP1	-0.0063085690356353644	1	1
23333	DPY19L1	0.12335040642224572	1	1
23334	SZT2	0.7268294659163419	0.0037404543273946707	0.014301617272130413
23335	WDR7	-0.11784982855165962	1	1
23336	SYNM	-0.3275937380589616	0.9156750434509231	1
23339	VPS39	-0.2215865249711486	1	1
23341	DNAJC16	0.34993631348836624	0.8022790592629068	1
23344	ESYT1	0.2451211032332006	1	1
23345	SYNE1	0.3765518515781403	0.5875282558906862	0.8973592743387704
23347	SMCHD1	-0.17413445042565742	1	1
23348	DOCK9	0.6632481436311606	0.01509110503132689	0.04491283498793201
23350	U2SURP	-0.5750761277662311	0.07881125838237558	0.1746496291626766
23351	KHNYN	0.19331070612977086	1	1
23352	UBR4	0.11374182399505421	1	1
23353	SUN1	0.22634416946793645	1	1
23354	HAUS5	0.5952873403830208	0.1951809166064258	0.36826148894218685
23355	VPS8	0.0412276323498346	1	1
23357	ANGEL1	0.06069862767436116	1	1
23358	USP24	-0.002434467735524402	1	1
23361	ZNF629	-0.159563666521189	1	1
23362	PSD3	-0.24263933118621295	1	1
23363	OBSL1	0.4640883343473411	0.29861237244545286	0.5208774541709895
23365	ARHGEF12	-0.14692540409357496	1	1
23366	KIAA0895	-0.6786405825499401	0.024963074636617427	0.06788357220051873
23367	LARP1	0.023795337117329174	1	1
23368	PPP1R13B	-0.03385321595841458	1	1
23369	PUM2	-0.36407804782984865	0.6766224308523345	1
23370	ARHGEF18	-0.33586154906168036	0.8706679450140846	1
23373	CRTC1	-0.1709640639202433	1	1
23376	UFL1	-0.3427463726679752	0.8416309895419135	1
23378	RRP8	-0.17981827024760905	1	1
23380	SRGAP2	0.05877135953847084	1	1
23381	SMG5	-0.02333863162118539	1	1
23382	AHCYL2	-0.38535717737479486	0.6316669386911001	0.9488071808446144
23383	MAU2	0.07533254097397439	1	1
23384	SPECC1L	-0.30054844834231537	1	1
23385	NCSTN	-0.5998772295888233	0.11136148807930302	0.23177102826903273
23386	NUDCD3	-0.6445639773073952	0.0014731920088263623	0.00661397248141746
23387	SIK3	-0.15191349189747297	1	1
23389	MED13L	0.08159756631186571	1	1
23390	ZDHHC17	-0.46409384665599507	0.20972676939498794	0.39076248618536996
23394	ADNP	-0.5007589095827866	0.1591255518063379	0.3116208722874117
23395	LARS2	-0.16169964907780834	1	1
23396	PIP5K1C	0.12614413401285768	1	1
23397	NCAPH	2.740270866749535	9.584654060435156e-7	1.293682537798222e-5
23398	PPWD1	0.03170555236059702	1	1
23400	ATP13A2	-0.16264764913647778	1	1
23401	FRAT2	-0.46649119375018494	0.5719236222360337	0.8783678913057568
23403	FBXO46	0.08732598340668797	1	1
23404	EXOSC2	-0.22802225549091368	1	1
23405	DICER1	-0.18479028022222313	1	1
23406	COTL1	-0.7755192372349866	0.01915599168749865	0.05453604123471763
23408	SIRT5	-0.0031317251278378247	1	1
23409	SIRT4	1.3354744738129245	0.010864639660562551	0.03419008409696683
23410	SIRT3	-0.17788698161782587	1	1
23411	SIRT1	-0.524580196763205	0.21427521651253076	0.39723357623594363
23412	COMMD3	-0.8527879785836618	0.07140785115714465	0.16136120561975079
23413	NCS1	-0.45822028297303646	0.3436375621498166	0.5846503319833983
23414	ZFPM2	2.5188481012026136	2.8047867990946673e-5	2.3756070330545985e-4
23415	KCNH4	2.503433932542715	7.665161939769095e-6	7.823444004060982e-5
23416	KCNH3	1.2291610617803705	9.472961504648047e-4	0.0045414999417547645
23417	MLYCD	-0.15943123927858746	1	1
23418	CRB1	2.0936649744123033	1.500249742199716e-4	9.80728300892804e-4
23421	ITGB3BP	-0.6844445839483505	0.29001908289820105	0.5085901398771151
23423	TMED3	-0.9548296131430131	3.340176796646401e-5	2.764574002758908e-4
23424	TDRD7	-0.007158595708098439	1	1
23426	GRIP1	0.14822160989868507	1	1
23428	SLC7A8	0.393082672843229	0.677327745276174	1
23430	TPSD1	0.19837548002104377	0.33502641965311475	0.5721726248857154
23431	AP4E1	0.28601945554232794	1	1
23432	GPR161	-0.09177186045670135	1	1
23433	RHOQ	-0.3231956465220485	0.9489141922282194	1
23435	TARDBP	-0.19984177844663262	1	1
23436	CELA3B	5.094687370000559	9.152366678049452e-6	9.128954655282295e-5
23438	HARS2	-0.27738157468670843	1	1
23439	ATP1B4	2.362116307759355	0.0010874724785172962	0.0050929316075756645
23440	OTP	-0.09739190624082866	1	1
23443	SLC35A3	-0.20405391289151673	1	1
23446	SLC44A1	0.414768954610009	0.6280269547440964	0.944552539935121
23450	SF3B3	-0.04552333747076763	1	1
23451	SF3B1	-0.514534104187446	0.014363107934209945	0.04317339053001065
23452	ANGPTL2	0.3652105069051237	0.7669587153773709	1
23456	ABCB10	-0.025165387186908673	1	1
23457	ABCB9	0.02115326252092292	1	1
23460	ABCA6	3.2602197075102852	2.445105870961161e-13	2.1100061155310743e-11
23461	ABCA5	0.1250769200539682	1	1
23462	HEY1	-0.22453491962194666	1	1
23463	ICMT	-0.5977461859994222	0.050151294134466826	0.12070340954021007
23464	GCAT	-0.14378867916042692	1	1
23466	CBX6	-0.19264063761644787	1	1
23467	NPTXR	-0.17988325663271013	1	1
23468	CBX5	0.2341345395224098	1	1
23469	PHF3	-0.21482584795740167	1	1
23471	TRAM1	-0.6544578120422815	0.059923734854302746	0.1394974196895742
23473	CAPN7	-0.43918675872933255	0.2949943383676482	0.5155695406107583
23474	ETHE1	-0.5084450461317255	0.508098539986843	0.7997699677029951
23475	QPRT	-0.8212703959091768	0.07846627699826222	0.174079225421495
23476	BRD4	0.4870284410562696	0.26145380855245987	0.46780858199189285
23478	SEC11A	-0.7255674951807388	0.059563917456439276	0.13887474764287294
23479	ISCU	-0.5923438993275096	0.016295911673325433	0.04782253884230527
23480	SEC61G	-1.0079275414636368	0.010400563111205342	0.0329661684283516
23481	PES1	-0.658118607074889	0.019937383177124107	0.056288755722382025
23483	TGDS	0.2024681620277949	1	1
23484	LEPROTL1	-1.2101431105256246	3.425957129590378e-8	7.135208043586054e-7
23491	CES3	2.206462057801337	2.096568087794872e-6	2.5695772791972542e-5
23492	CBX7	0.2853687462770132	1	1
23493	HEY2	4.315296860665519	1.6589681632311745e-6	2.0879398472800726e-5
23495	TNFRSF13B	1.9721791178902572	0.02703904439011969	0.07258211609872008
23498	HAAO	1.9176650345854143	0.014830306240269582	0.044299464916316686
23499	MACF1	0.20104096848482575	1	1
23500	DAAM2	2.0114950178937248	1.4011975971923692e-4	9.234308797021135e-4
23503	ZFYVE26	0.3910484548590217	0.5742495784412529	0.8810404491153468
23504	RIMBP2	-0.3139672307389786	0.990867840017787	1
23505	TMEM131	0.03370871418257564	1	1
23507	LRRC8B	-0.2493580994068424	1	1
23508	TTC9	-0.26635798120209	1	1
23509	POFUT1	-0.192918285268497	1	1
23510	KCTD2	-0.6789389666949828	1.2595117532418493e-4	8.456721771766703e-4
23511	NUP188	0.11749019195989241	1	1
23512	SUZ12	-0.6097315728698599	0.024282492984792157	0.06633266376333467
23515	MORC3	-0.5767986413403567	0.10418381566448857	0.21978930183816664
23516	SLC39A14	-0.393399424747713	0.5755229355783787	0.88254394665635
23518	R3HDM1	0.30019717046017186	1	1
23519	ANP32D	0.34074911861864804	0.12309838031312936	NA
23520	ANP32C	0.2704114461940847	0.9454909579830314	1
23521	RPL13A	-0.5256103369346096	0.5033280240217017	0.7938193621383994
23524	SRRM2	0.41056856926078217	0.3747524783435094	0.6281903800820563
23527	ACAP2	-0.09196783015076888	1	1
23528	ZNF281	-0.4070077225509066	0.5365235797090688	0.8347772477908929
23529	CLCF1	3.4948940058437246	3.2282521892511324e-14	3.5564689270831593e-12
23530	NNT	-0.3429368223859863	0.879954849923143	1
23531	MMD	-0.9285649675481064	6.947358298105171e-4	0.003512210716084093
23533	PIK3R5	3.378004599581651	2.1538810346830344e-5	1.8975782036102917e-4
23534	TNPO3	-0.05178905274479486	1	1
23536	ADAT1	0.44083031683590995	0.46969158137940886	0.7520208301668947
23538	OR52A1	6.187802231252958	6.873812266836583e-4	0.0034833932873769217
23539	SLC16A8	1.3655631100608479	0.005590553911236516	0.01985070879510895
23541	SEC14L2	0.7672541202628315	0.07624587324687235	0.1699050806525711
23542	MAPK8IP2	-0.21147684811570594	1	1
23544	SEZ6L	-0.0813490394550535	1	1
23545	ATP6V0A2	0.2663195276715545	1	1
23546	SYNGR4	1.7155799253560766	0.03040859411182231	0.07985574427769151
23548	TTC33	-1.118749645898072	9.448570213041616e-8	1.7528554573198613e-6
23549	DNPEP	0.15719924085813292	1	1
23550	PSD4	0.2688208157707747	0.9815436945386987	1
23551	RASD2	0.6837438757222496	0.15726304156544874	0.3086049024419467
23552	CDK20	-0.5136883006323778	0.16901324984681482	0.32781346617304097
23553	HYAL4	2.456908776780994	7.526791216131132e-4	0.0037528798448225697
23554	TSPAN12	0.09489897468474441	1	1
23555	TSPAN15	-0.12233117759298712	1	1
23556	PIGN	0.588463338202824	0.21395380592394694	0.3967035948987189
23557	SNAPIN	-0.7237949060392601	0.1831456025442537	0.3495570891199969
23558	WBP2	-0.7039303040454931	0.01718180756996346	0.0500110782683371
23559	WBP1	0.13200636196553364	1	1
23560	GTPBP4	-0.6383271525579982	0.037574371587205904	0.09530971788220788
23562	CLDN14	3.947942735000886	5.822829763997503e-4	0.003028044048178104
23563	CHST5	1.672535414157708	4.13071317538243e-4	0.002277462598084641
23566	LPAR3	3.0062435830579353	0.004452269946002555	0.016449727317604808
23567	ZNF346	0.25884638681760774	1	1
23568	ARL2BP	-0.9379726615721086	4.975765152206932e-6	5.403285768172726e-5
23576	DDAH1	-0.31739990449984246	0.9671277792360218	1
23580	CDC42EP4	-0.46848702406959747	0.4139453727669083	0.6805148164412883
23581	CASP14	3.9555887031816344	7.711993973289167e-5	5.572537580699269e-4
23582	CCNDBP1	-6.706346121641683e-4	1	1
23583	SMUG1	-0.28554524338221265	1	1
23584	VSIG2	4.749200648960706	6.0628162784031025e-18	1.6579046695851392e-15
23585	TMEM50A	-0.6286123297330616	0.020332543905116206	0.0572049765454472
23586	DDX58	1.2790860490978524	9.01553574713807e-4	0.00436293083639943
23588	KLHDC2	-0.7169046162408222	7.02650641927207e-4	0.0035462636424782525
23589	CARHSP1	-0.2862498144603742	1	1
23590	PDSS1	0.23380878655596787	1	1
23592	LEMD3	-0.30690170497589103	1	1
23593	HEBP2	-0.529546741995503	0.4825022493713618	0.7675128324214999
23594	ORC6	0.5045373104124126	0.5146712928401471	0.8078210020158134
23595	ORC3	-0.6298693232485462	0.07135368040712442	0.16129072406359762
23596	OPN3	-0.09858901595797948	1	1
23597	ACOT9	0.3426415143699771	0.8643831497103879	1
23598	PATZ1	-0.49790824127520317	0.11663394737087945	0.24086351469608058
23600	AMACR	0.44450563553004185	0.6506822159100861	0.9718372064138832
23601	CLEC5A	4.70403484729701	2.3582343602109763e-8	5.10328701835584e-7
23603	CORO1C	-0.6684500487552488	0.016150515756028053	0.047473667293331245
23604	DAPK2	2.070767757023676	9.355312511154078e-7	1.26760270421403e-5
23607	CD2AP	-0.408020424304366	0.6204405056825979	0.9355482159590934
23608	MKRN1	-0.58005100424852	0.006007595621966081	0.021047576275560368
23609	MKRN2	-0.5013513379890481	0.27333433307982785	0.48510853989622854
23612	PHLDA3	-0.5302574639349052	0.1824614008816312	0.3485671254422459
23613	ZMYND8	-0.214401319335434	1	1
23616	SH3BP1	0.9287656734019825	0.1308692171178668	0.26526590639524483
23617	TSSK2	NA	NA	NA
23619	ZIM2	4.248251653281677	7.270270866188263e-7	1.0230707666267928e-5
23620	NTSR2	3.033267913065817	0.0016566922929305858	0.007305405847109197
23621	BACE1	-0.043928387481336297	1	1
23623	RUSC1	-0.01792052379701907	1	1
23624	CBLC	1.966018015103767	0.001108041490475873	0.0051788949219667
23625	FAM89B	-0.437418599486472	0.480323099861044	0.7647397497674209
23626	SPO11	3.270849654637697	0.00697065003391689	0.023824235145642178
23627	PRND	3.3610204792981726	9.966418867145777e-10	3.165202347912843e-8
23632	CA14	1.2544917555246717	0.02782164990539626	0.07429456695092246
23633	KPNA6	0.21731446404845522	1	1
23635	SSBP2	-0.35593754619493023	0.7610718919190437	1
23636	NUP62	-0.13984838807095595	1	1
23637	RABGAP1	-0.3845317511074743	0.5453288060072965	0.8460391496676714
23639	LRRC6	0.351510168018728	0.8394117806571068	1
23640	HSPBP1	-0.5519063063861844	0.10776509462074853	0.22582621738997624
23641	LDOC1	-0.5806832330744992	0.10274701784501687	0.21723478338635155
23643	LY96	0.7393541260886063	0.1404509960862557	0.28087531328637094
23644	EDC4	-0.18098167997050918	1	1
23645	PPP1R15A	-0.6957441620677353	0.001019200567648175	0.004836666024881671
23646	PLD3	-0.8080101188400606	1.0612231467930658e-5	1.033539064702812e-4
23647	ARFIP2	-0.3456515165213712	0.8347200716507553	1
23648	SSBP3	-0.2647704257585959	1	1
23649	POLA2	0.4703500631742905	0.567858907446489	0.8739739167599789
23650	TRIM29	2.6137443395242808	1.648224634544565e-4	0.0010551844908777853
23654	PLXNB2	0.1734584222660138	1	1
23657	SLC7A11	0.4421156534926993	0.639688653453655	0.9587361582404554
23658	LSM5	-0.315028821069683	0.9868574119590907	1
23659	PLA2G15	-0.5295976304662269	0.1990002724965892	0.37412051229358767
23660	ZKSCAN5	-0.18218142105379972	1	1
23671	TMEFF2	-0.613180801592359	0.1491621141078023	0.2956563564580519
23673	STX12	-1.0366033680535571	5.029851175910097e-8	1.0076931147475071e-6
23676	SMPX	0.01718769316052835	1	1
23677	SH3BP4	-0.2866153403016122	1	1
23678	SGK3	0.23228328382986135	0.5881447325349212	0.8978656637432553
23682	RAB38	4.4673974559132805	4.496994884715604e-6	4.95752483207182e-5
23683	PRKD3	1.2083033791765447	2.669613925622055e-4	0.001577199517898372
23704	KCNE4	0.391864359768621	0.7428501972077263	1
23705	CADM1	-0.43048256772965804	0.3640558036387918	0.613834000754196
23708	GSPT2	-1.0724080288150664	5.043407198201134e-6	5.469445778335517e-5
23710	GABARAPL1	-0.5133555311275584	0.022504069316484212	0.06229074320072191
23729	SHPK	0.8661457502943363	0.017885819054386746	0.05162332723663619
23741	EID1	-1.210955927818131	1.0430391278107216e-22	8.447012259685597e-20
23743	BHMT2	4.988716468793568	3.0602132794840108e-9	8.411990967730461e-8
23746	AIPL1	4.014345263991691	6.553692981382708e-8	1.2671676714049064e-6
23753	SDF2L1	-0.09555715287348113	1	1
23759	PPIL2	-0.04713589247073052	1	1
23760	PITPNB	-0.48257317949400474	0.24893990456702927	0.4495436218321928
23761	PISD	-0.18042181343719715	1	1
23762	OSBP2	-0.2204450772090665	1	1
23764	MAFF	-0.8807220325036249	0.009909350888523986	0.03175335448314732
23765	IL17RA	2.8883602617624393	9.266664997216277e-14	8.991654294073084e-12
23767	FLRT3	-0.3528103863795897	0.8146113326030424	1
23768	FLRT2	0.4095687832137822	0.6766063728761194	1
23770	FKBP8	-0.5884223348576268	0.011555149187536392	0.03597821999851652
23774	BRD1	-0.3797272030968912	0.5964449580044007	0.9076063812389601
23779	ARHGAP8	0.13256083721975376	0.39801235342469676	NA
23780	APOL2	0.8308203203057385	0.10540025223661949	0.2218420342957077
23784	POTEH	2.7162869245733368	0.013580634611427382	0.04113851854096029
23786	BCL2L13	-0.547870390096983	0.12180320255253342	0.24977383621521437
23787	MTCH1	-0.707052096337265	1.2698605497110826e-5	1.2082324326577747e-4
24137	KIF4A	1.1459905166798579	0.048033229916376784	0.11634943155565797
24138	IFIT5	-0.7899902025483192	0.009206635438468308	0.0298605846876754
24139	EML2	3.5058556112606585e-4	1	1
24140	FTSJ1	-0.3887677486827742	0.6322367437111878	0.9495275945494129
24141	LAMP5	2.3889053433284477	0.00544550160577018	0.019414236676447157
24144	TFIP11	-0.39695894003741516	0.5999698528978297	0.9117982838409744
24145	PANX1	-0.5242741875531944	0.15395214154864756	0.30338009288238865
24146	CLDN15	-0.07819415728383244	1	1
24147	FJX1	-0.389031779870642	0.6843487583455645	1
24148	PRPF6	-0.5041200659615825	0.11984024380058701	0.2465177973295389
24149	ZNF318	-0.3061655876378449	1	1
24150	TP53TG3	NA	NA	NA
25759	SHC2	-0.0035374367455631335	1	1
25766	PRPF40B	0.15093857028600074	1	1
25769	SLC24A2	1.0050258339740135	0.0024003644647362446	0.009923831566755617
25770	C22orf31	0.8026415408074442	0.2293983503138097	0.4201645497744935
25771	TBC1D22A	0.13307792590795908	1	1
25775	C22orf24	0.2303296217492604	1	1
25776	CBY1	-0.6967302254466807	0.02888735211661367	0.07659609560901942
25777	SUN2	-0.12940339694830968	1	1
25778	DSTYK	0.34255647955525903	0.7818827138258908	1
25780	RASGRP3	1.6243278827524879	0.001208263165088038	0.0055743184058049365
25782	RAB3GAP2	-0.3324830272527041	0.8843792596586018	1
25788	RAD54B	0.7753468082924856	0.21141147618613554	0.3933097758062617
25789	TMEM59L	-0.2902546365959519	1	1
25791	NGEF	0.08033125846590794	1	1
25792	CIZ1	-0.2190847910097693	1	1
25793	FBXO7	-0.27447252599712385	1	1
25794	FSCN2	0.2333683082125714	1	1
25796	PGLS	-0.6190950065084643	0.08619299505193603	0.1877591251617593
25797	QPCT	-1.1841813644784933	5.835900088278731e-6	6.168710454758884e-5
25798	BRI3	-0.7148151835053078	0.0025443315723613527	0.010408674099017027
25799	ZNF324	-0.09855510918378471	1	1
25800	SLC39A6	-0.642162427131438	0.0027181972344895995	0.010958139186179019
25801	GCA	-0.7974279985125448	0.043420696595805705	0.10722014630248446
25802	LMOD1	1.8179751451791355	2.664217436121929e-4	0.0015748950683600038
25803	SPDEF	0.32461603020239155	0.808668016786164	1
25804	LSM4	-0.8632864908734124	4.3748941689754936e-4	0.002389566060232114
25805	BAMBI	0.29763303024729293	0.9175409071129289	1
25806	VAX2	0.0647688058783207	1	1
25807	RHBDD3	-0.3976291985854669	0.6219405296739586	0.9372805416718275
25809	TTLL1	-0.1873558784083485	1	1
25813	SAMM50	-0.4288873402847734	0.4660913977571505	0.7475070813599332
25814	ATXN10	-0.7240667497596951	9.304461189635773e-4	0.0044742797164364755
25816	TNFAIP8	2.2774148099726403	2.0715560279478478e-4	0.0012776415853681864
25818	KLK5	3.181520687124788	6.711524609222112e-4	0.003413474931685526
25820	ARIH1	-0.23628661089981232	1	1
25821	MTO1	-0.11058653859393971	1	1
25822	DNAJB5	-0.8106326048786404	7.216797214358249e-5	5.27444922407245e-4
25823	TPSG1	1.5138516513134788	0.027919821594150764	0.07450003339075384
25824	PRDX5	-0.9321866483410717	5.599148726906462e-10	1.9327159933400403e-8
25825	BACE2	0.6065553569056361	0.4448847737654595	0.7201886519878153
25827	FBXL2	-0.27432586638897666	1	1
25828	TXN2	-0.7975714640548063	0.014911819170870342	0.04447985046916644
25829	TMEM184B	-0.15026880011410562	1	1
25830	SULT4A1	-0.4046589328973632	0.533041819698929	0.8306534303178789
25831	HECTD1	-0.059910259162025276	1	1
25832	NBPF14	0.21117686298855662	1	1
25833	POU2F3	3.8697571125891375	2.641138689649044e-13	2.2606429369613928e-11
25836	NIPBL	-0.19039626018937544	1	1
25837	RAB26	0.2758994786382785	1	1
25839	COG4	-0.510824851179032	0.09899299624240288	0.2108006198301006
25840	METTL7A	3.5524052276205484	1.1682048901614302e-12	8.439091967696697e-11
25841	ABTB2	0.10319653242275086	1	1
25842	ASF1A	-0.9112106180263415	0.018264766897871484	0.052484640299141024
25843	MOB4	0.33556149161889826	0.5326920699821138	NA
25844	YIPF3	-0.6951975664585354	0.006350014365094551	0.022049126397003772
25847	ANAPC13	-1.189320625516747	2.0802569433086317e-8	4.584335482371546e-7
25849	PARM1	-0.887078211291813	0.04269041239936437	0.10573924520421318
25850	ZNF345	0.45365912234268463	0.5800231993685985	0.8881512970624108
25851	TECPR1	0.4138423880723682	0.41858942392809806	0.6865414324840343
25852	ARMC8	-0.7336256736029623	0.0016880118455999704	0.007415559653860417
25853	DCAF12	-0.9421447372940653	3.530949230185019e-5	2.8901153276365745e-4
25854	FAM149A	-0.03301660436862565	1	1
25855	BRMS1	-0.6064513702532849	0.16083734682875986	0.314534334060218
25862	USP49	0.459289167859331	0.4940033704424233	0.7817914293901289
25864	ABHD14A	-1.0446811835309318	6.133420329986271e-4	0.003166878334188105
25865	PRKD2	0.6727999093310367	0.205201957059266	0.3834515803904779
25870	SUMF2	-0.6862848614382678	0.030097744219026258	0.07924084728144978
25873	RPL36	-0.9686724135663625	2.7276244720068497e-5	2.3177102858182498e-4
25875	LETMD1	-0.5444314795473761	0.11698412318184007	0.2415156091496053
25876	SPEF1	0.11641035787050763	1	1
25878	MXRA5	2.341742961114011	5.290689559590809e-7	7.828584635751517e-6
25879	DCAF13	-0.7707173673930955	0.023517013751747664	0.06459251495029299
25880	TMEM186	-0.4380560579487751	0.5878694330444096	0.8977565952313754
25884	CHRDL2	2.4135989814585685	9.177409022088174e-4	0.004423981785006607
25885	POLR1A	0.21910161155134622	1	1
25886	POC1A	1.1315652066084145	0.03017183230211666	0.07934283763623934
25888	ZNF473	-0.16043476248540012	1	1
25890	ABI3BP	2.7089280631350254	7.707158383286351e-11	3.3694256798984795e-9
25891	PAMR1	-0.23234243671945345	1	1
25893	TRIM58	1.160736011852558	0.008497903430296265	0.0279974737331119
25894	PLEKHG4	1.4798390060530888	4.669922993327045e-4	0.002524516008921547
25896	INTS7	-0.10282179115454188	1	1
25897	RNF19A	-0.24961726163275103	1	1
25898	RCHY1	-0.6961771208117118	0.012032400679708389	0.037170651675125024
25900	IFFO1	0.16681520933788346	1	1
25901	CCDC28A	-0.04623868454387705	1	1
25902	MTHFD1L	0.06545459849750439	1	1
25903	OLFML2B	1.4187768723697647	0.035877090063109685	0.09171154648158765
25904	CNOT10	0.0010009777359942403	1	1
25907	TMEM158	-0.484553499228817	0.47085017275880386	0.7533030345421605
25909	AHCTF1	-0.18983240875876858	1	1
25911	DPCD	-0.4960094325722509	0.3057004107666344	0.5303038267508859
25912	C1orf43	-1.0020905872343553	3.4700203964325595e-9	9.464345785917613e-8
25913	POT1	-0.15113245814296633	1	1
25914	RTTN	1.289237296779901	2.293231020148863e-7	3.7694201686381315e-6
25915	NDUFAF3	-0.38498128544175275	0.7128512300094301	1
25917	THUMPD3	-0.302917572767624	1	1
25921	ZDHHC5	-0.43287963647196137	0.2902547201761159	0.5088194250514355
25923	ATL3	0.543863353306327	0.39398763972991363	0.6538886899638396
25924	MYRIP	0.10273630534722747	1	1
25925	ZNF521	-0.131687047313027	1	1
25926	NOL11	-0.9891149707949318	1.6021362549250368e-5	1.4736513201850902e-4
