hgnc_symbol	entrezgene_id	meanlogFC
NLRP1	22861	-0.02262750438858996
ZNF480	147657	-0.022856805845306916
DNAJB2	3300	-0.022959071217433014
PDZD4	57595	-0.022974676840626707
SLC49A4	84925	-0.02315593605839128
CNNM3	26505	-0.02316427430726664
SPIN3	169981	-0.023349735837910224
ZNF280A	129025	-0.02340241271468768
DHX30	22907	-0.023424020914871946
ZNF397	84307	-0.023446735176995137
APOL1	8542	-0.023639586590949335
CCBE1	147372	-0.023734948992225835
UBA52	7311	-0.02384195601035355
EPSTI1	94240	-0.0239277572477139
GTF3C1	2975	-0.02398668716032404
uid_11	26009	-0.02418559009177379
SHPRH	257218	-0.02425099571421896
DYM	54808	-0.02427444739748097
ATP11C	286410	-0.02430811955302925
ERAP2	64167	-0.024350571195942194
YWHAE	7531	-0.024381447231536235
ARAP1	116985	-0.024446985074959127
RPL14	9045	-0.02447770014331052
CNBD2	140894	-0.02448580479141471
RBM23	55147	-0.024564987800897775
TMBIM6	7009	-0.02464382632904627
NMT2	9397	-0.024867418497914517
PSMD12	5718	-0.024903068729660305
LUC7L	55692	-0.02495296692406601
ANKMY1	51281	-0.024972157521669036
ATP1B1	481	-0.02502834734067516
L1CAM	3897	-0.025042785561546488
AURKA	6790	-0.02509570007360873
CALHM1	255022	-0.025096216900684976
EMC2	9694	-0.02511918069044672
ZNF282	8427	-0.02512463299497769
EHHADH	1962	-0.02523157527260267
MTDH	92140	-0.02533189147318904
DDX10	1662	-0.025333953587654445
TMEM127	55654	-0.025433775387161628
RRBP1	6238	-0.025525807990962157
BFAR	51283	-0.025567191332415362
SIRPG	55423	-0.025605289502516726
DNAJA2	10294	-0.02582859503660284
KTI12	112970	-0.026027778112476252
FAM219A	203259	-0.026136528945026605
CCDC181	57821	-0.026225230352348916
GPIHBP1	338328	-0.026227448965356004
MAP1A	4130	-0.02637288908040869
PYROXD2	84795	-0.026625768440548203
CXXC5	51523	-0.02671770664380979
C7orf26	79034	-0.026790279879731038
DPH6	89978	-0.026828615417699986
RFX5	5993	-0.026829881768389185
IFT52	51098	-0.02706748500275591
RUSC1	23623	-0.02709467080929784
HMGXB4	10042	-0.027135624081131127
PADI2	11240	-0.027154940272721362
NBAS	51594	-0.027278919917383515
ISYNA1	51477	-0.027412191459844415
ODR4	54953	-0.027435468060084567
ADAMTS10	81794	-0.027516510385450665
ZNF692	55657	-0.027520927591603073
PARVA	55742	-0.027576502446342133
TDRD5	163589	-0.02758301877945435
UTP20	27340	-0.027587355810949177
OR7C2	26658	-0.027703813362145002
DYNLRB1	83658	-0.02793412203585577
PDE7A	5150	-0.0279433547093495
ZNF431	170959	-0.02797823699417812
WDR70	55100	-0.02799144383739094
KCNH4	23415	-0.02831488515283942
UBE2N	7334	-0.028374676254227182
EGFR	1956	-0.028598686628778847
BMP8B	656	-0.02861570927092716
PCIF1	63935	-0.028626088389650306
SLC66A2	80148	-0.02871692664094283
ZBTB47	92999	-0.02873974309840932
C11orf49	79096	-0.0288121911180772
ATF5	22809	-0.028881376829086758
MYL2	4633	-0.029014679653263986
XPOT	11260	-0.029094615809240665
UQCRC2	7385	-0.029127760373564904
LAMA3	3909	-0.02913914758881475
KIF4A	24137	-0.029215792762047332
MUCL1	118430	-0.029334514175441306
INTS9	55756	-0.02942357169440335
ZFAND4	93550	-0.02943074590273209
EBAG9	9166	-0.029518078784544155
SLC24A1	9187	-0.029596883858090894
SERBP1	26135	-0.029652003640659785
USP54	159195	-0.029813754555715555
ZMAT3	64393	-0.02987409441253952
MRPS30	10884	-0.029914186729345538
RAB40A	142684	-0.02993052154033693
CBS	875	-0.029977863318026987
YWHAG	7532	-0.03005194453863247
XAGE3	170626	-0.03040722074521396
DCUN1D3	123879	-0.03054556104218742
MAPK8IP3	23162	-0.030607973963688195
UPK1A	11045	-0.030617525247005783
DEFA4	1669	-0.03062126746800109
ACTR8	93973	-0.030638506259259568
PHF20	51230	-0.030672785896351584
SRSF1	6426	-0.030734111975401213
CGREF1	10669	-0.0310597000009305
NUDCD3	23386	-0.03119231243006171
KAT8	84148	-0.031256426849351815
TCEAL4	79921	-0.03129918707659529
BET1	10282	-0.03133579922448204
CKB	1152	-0.03135002710329626
CHRNB1	1140	-0.03161168352482724
MRPL33	9553	-0.031723408140214016
SRM	6723	-0.03202477721039809
C19orf47	126526	-0.0321120449050003
C11orf1	64776	-0.03223260061015498
IMP3	55272	-0.032256626881904005
RNASEL	6041	-0.032311783779040315
RGS12	6002	-0.032426071510940346
C2CD2L	9854	-0.03251596394527567
SEC24C	9632	-0.03256167781822228
CNFN	84518	-0.03257869339900621
BTBD6	90135	-0.03259522130513126
IMPACT	55364	-0.0326072881394488
TRAM2	9697	-0.032624291733131194
TMEM69	51249	-0.0329191355927807
OR7C1	26664	-0.03293034320540755
MIEF1	54471	-0.032956297974958026
SRL	6345	-0.032969850571825
PATE1	160065	-0.03299388812221293
DNAJC28	54943	-0.03315785397878557
CTPS2	56474	-0.033216334096830114
ADAMTSL1	92949	-0.03323566240959108
KDM1A	23028	-0.033429199499949824
ZNF567	163081	-0.03345886273107013
DCSTAMP	81501	-0.033490007475596606
SRSF12	135295	-0.033522826764919245
TMEM92	162461	-0.03352742136256204
DNAJB5	25822	-0.03363959269131245
IDH1	3417	-0.03369234124674447
RCBTB2	1102	-0.03374239428239223
OAZ2	4947	-0.03383128558237214
ZNF318	24149	-0.033844075180286204
LHX5	64211	-0.03390172311464612
TMEM185B	79134	-0.034025082173521515
RUBCN	9711	-0.034076905941179625
NAV2	89797	-0.03408707627983176
KLRG1	10219	-0.034168187895949664
PRDM11	56981	-0.03443212040999066
CRCT1	54544	-0.034483261345152894
TCAIM	285343	-0.03455992131355057
ATAD2	29028	-0.03459576949158594
MLYCD	23417	-0.03464953291848705
FBXW8	26259	-0.03472487088146892
PHF8	23133	-0.034737444135674256
DENND1B	163486	-0.03475811817957819
FUT10	84750	-0.034758239808804436
RANGAP1	5905	-0.03484694545305356
OAS3	4940	-0.0348590465807348
PDCD11	22984	-0.03505342630293917
LUZP1	7798	-0.03510933514171155
TSSK2	23617	-0.035141407206047415
CSF2	1437	-0.03525963600368032
MIEF2	125170	-0.035301839809239066
ZNF256	10172	-0.03532055128720879
PSMC5	5705	-0.03533853380063068
CBLB	868	-0.03540701115597722
MRPL45	84311	-0.03558685756076141
PNMA8A	55228	-0.035746728779638914
TMEM41A	90407	-0.035836028019539334
HMBS	3145	-0.035867197179125565
XPO5	57510	-0.035877129746378245
IPMK	253430	-0.03592113307085931
ELMOD1	55531	-0.035967348081618056
AQP11	282679	-0.03600023227453297
CASP9	842	-0.03600476110302342
TUFT1	7286	-0.03618376647861554
PRPF6	24148	-0.036289095874704635
LMNB2	84823	-0.036312409918171085
WWC3	55841	-0.03649578064164727
TOR1B	27348	-0.03653939775506121
WRNIP1	56897	-0.03658850927911139
C9orf85	138241	-0.03671359413669206
ELAC1	55520	-0.03674844781445863
EXOSC8	11340	-0.0367544151447694
SMG9	56006	-0.03689401292354777
DAP	1611	-0.03693813422239689
LARS2	23395	-0.03694661476705541
GJA5	2702	-0.03698851496443556
TMEM109	79073	-0.03717158629244377
MYCBPAP	84073	-0.037189875245654314
CALHM3	119395	-0.037195520207150334
PRMT5	10419	-0.03723260870721257
ZNF84	7637	-0.03739133116057847
RBMX2	51634	-0.03744058250179627
ZSCAN32	54925	-0.037465047732817336
EMC1	23065	-0.03754754353619649
APBA1	320	-0.037965005076408875
PRKRIP1	79706	-0.03802162039902779
DBF4B	80174	-0.03815295201686375
NTRK1	4914	-0.03819184877483961
PSMB7	5695	-0.038205026637520234
WNT16	51384	-0.03821892692574069
HERPUD2	64224	-0.03832575284324147
FAM184A	79632	-0.03862719195955444
NEFH	4744	-0.038947760635624995
SRFBP1	153443	-0.03901168257528642
CLPB	81570	-0.03906401936085713
TBC1D10B	26000	-0.039069243247224605
KAT14	57325	-0.039070469978103706
ANKS6	203286	-0.03908009485438191
MLF2	8079	-0.039184089340163375
TASOR2	54906	-0.03926131200885452
XAB2	56949	-0.03927970805795589
DMGDH	29958	-0.03929943416837656
KIAA0825	285600	-0.03949200988182611
DLG2	1740	-0.039531256574628415
GEMIN5	25929	-0.03957206321257134
CRACR2A	84766	-0.039586697393444226
NF2	4771	-0.0396496748001578
EIF5	1983	-0.03972649410286344
CNKSR2	22866	-0.03973704969977421
FAM160B1	57700	-0.03975377531451363
CCDC146	57639	-0.03978837801568558
CYP2C8	1558	-0.039851786253261245
PIK3C2G	5288	-0.03990047670128227
ZZEF1	23140	-0.0399666590054184
SLC18A1	6570	-0.040022717062137225
CCKAR	886	-0.04010773091223285
ARSK	153642	-0.040169644451003794
CLPX	10845	-0.04021515925916441
PCNX1	22990	-0.040215606175856955
AGFG1	3267	-0.04046613934616605
GPBP1L1	60313	-0.04053642924775014
DCAF10	79269	-0.04054881886094064
ARMCX4	100131755	-0.04056289551529435
CASD1	64921	-0.04059955746238941
FBXL5	26234	-0.040642931090194345
LONP1	9361	-0.04065702288928552
CCNI	10983	-0.04067006633601533
SNRPD1	6632	-0.04067567300439068
KLHL10	317719	-0.04069304334383217
TSPOAP1	9256	-0.04069678958050993
SLC13A3	64849	-0.040721122546086175
SFMBT1	51460	-0.04074633260505456
MON1A	84315	-0.04077525580449137
ORAI2	80228	-0.040843033521937855
ACACA	31	-0.04091395398429398
NKIRAS2	28511	-0.04097708025489011
ZNF597	146434	-0.04102162441006785
NXPH4	11247	-0.04104766848893382
PAF1	54623	-0.0411178025414376
ACAT2	39	-0.04114065461151828
FBRS	64319	-0.04115771620177844
SCLY	51540	-0.041177591190294294
MPZL1	9019	-0.04128029316585957
ATMIN	23300	-0.04133239236786235
TRIM72	493829	-0.04141384017757366
YPEL4	219539	-0.041499282855955943
SPAG7	9552	-0.041504534328363984
KIAA1522	57648	-0.041622880549173846
ALK	238	-0.04174186838295357
ZNF280C	55609	-0.04177545340056721
REXO1	57455	-0.041811837449136746
RUFY2	55680	-0.041821384313648124
C16orf82	162083	-0.04186276467980976
KLK14	43847	-0.041894226257821465
TSPAN14	81619	-0.042003004380621434
IGSF11	152404	-0.042035397846493794
RAB10	10890	-0.04207257204864945
DENND4A	10260	-0.04208112410902087
GUCY1A1	2982	-0.04213217840709316
PIWIL1	9271	-0.042138409644132846
AP2A1	160	-0.042201980698583164
VEZF1	7716	-0.042216618306864184
VIPR2	7434	-0.042240590355163476
SFPQ	6421	-0.04225428065002568
MND1	84057	-0.04231054555339453
RWDD2A	112611	-0.04244365896889013
GTPBP4	23560	-0.0424737466859062
CRY2	1408	-0.04251072899871744
FBXL14	144699	-0.0426174284142089
PAQR7	164091	-0.04270721046909509
LHFPL5	222662	-0.04274331022677558
GRK2	156	-0.042798259137019734
RALGAPA1	253959	-0.04284740107271556
FAM122A	116224	-0.04295712525581541
ZNF354A	6940	-0.04298566911078039
DNAJC8	22826	-0.043072098176172524
CDH2	1000	-0.04308907193225853
PDS5A	23244	-0.043124537831137566
USP31	57478	-0.04318723599091001
CNN2	1265	-0.043289899702014356
RTL9	57529	-0.04336245973810815
SNRNP35	11066	-0.043470871355081986
AGO4	192670	-0.04362212585008063
MMUT	4594	-0.04364723114103963
FBXO34	55030	-0.04380821945511304
LRRN2	10446	-0.04386598408611775
SLX4	84464	-0.04389876171052354
COPS6	10980	-0.04390133510835259
RBM10	8241	-0.043949349724222486
THOC2	57187	-0.044044239113321115
ABHD5	51099	-0.04420756481117838
HOXC9	3225	-0.044235653061783786
MDN1	23195	-0.044394752806915516
MLH3	27030	-0.04445987983847388
HIPK2	28996	-0.044503080846813425
TMEM131L	23240	-0.04450943608939051
AP4B1	10717	-0.04464178751683745
ARSA	410	-0.044673040233181194
SLC2A11	66035	-0.044739626308750946
CNOT10	25904	-0.044745143711735214
FDXACB1	91893	-0.04485627468087161
ZNF639	51193	-0.04492118735009587
MRTFA	57591	-0.04494727060986525
GNL2	29889	-0.045021180454695386
LYZL6	57151	-0.0450569221245396
NOX5	79400	-0.04508759652603933
NPAT	4863	-0.04510867584845091
CYTH3	9265	-0.04512885982829573
LSM2	57819	-0.04533378322837622
SEC14L3	266629	-0.04539913874561474
SLC25A28	81894	-0.04541397082972898
MYOCD	93649	-0.04560348488596011
ABCF3	55324	-0.04562133461307205
HCCS	3052	-0.04565939822485454
TFG	10342	-0.04570880397484389
EXOSC10	5394	-0.04581199148394477
WDR75	84128	-0.04583010883565475
IGHMBP2	3508	-0.045868517368417905
PCM1	5108	-0.04587042551858822
VPS26B	112936	-0.04605753836888837
C6orf89	221477	-0.04618964487045041
MAST1	22983	-0.04619756260515917
NPTN	27020	-0.04622450012537094
NLN	57486	-0.04630768416320041
CLCN6	1185	-0.0463928335984507
SYT2	127833	-0.04644727929710246
DHX15	1665	-0.04651437103715805
ZNF638	27332	-0.046552801630237006
ULK4	54986	-0.046619760077569516
WDR7	23335	-0.04664504028919447
DCPS	28960	-0.046689732857520205
USP48	84196	-0.046940944517520844
KDM4C	23081	-0.04695030598408634
MS4A8	83661	-0.04721251371467794
CCT5	22948	-0.04721617962842295
COMMD4	54939	-0.0472378660838606
GTPBP10	85865	-0.04724012037357728
ANK3	288	-0.047266725006494426
SPRYD7	57213	-0.047307333369493776
USP12	219333	-0.04735508490067897
KLHL29	114818	-0.04737777337614002
SPTBN4	57731	-0.04743649161275609
OGFR	11054	-0.04743873081777217
OR4D1	26689	-0.047557617252079076
TTC27	55622	-0.04762264819383377
STAP2	55620	-0.047630583486698796
CECR2	27443	-0.04769404115044251
DCAF1	9730	-0.04777663269240717
AP2M1	1173	-0.047961082522713916
LRRC59	55379	-0.048031543711761326
XYLT1	64131	-0.04811161730255309
ACP2	53	-0.048149159628274596
SUPT20H	55578	-0.0482375925605143
C10orf62	414157	-0.04823808278464581
TMEM237	65062	-0.048245248093810034
SPAG9	9043	-0.048350213551260346
GBE1	2632	-0.048437597753749895
PIANP	196500	-0.04847233861446565
VSIG1	340547	-0.048604686483472825
TERF2IP	54386	-0.04869689897576546
GZMH	2999	-0.0487663656757662
UBL7	84993	-0.04893715367634677
ZNF230	7773	-0.049009786696208035
RUVBL1	8607	-0.04906121969199617
CAPN7	23473	-0.04906869659199309
FAM50A	9130	-0.04908726153903764
ADGRB1	575	-0.049227940757854416
ADAMTS5	11096	-0.04935814891555168
TWSG1	57045	-0.04943288051184069
CALHM5	254228	-0.04947198055321955
AK8	158067	-0.04949895113157998
PLAAT2	54979	-0.04950741458572283
FXN	2395	-0.04951829370062821
DNAJC9	23234	-0.04952792061258249
MED17	9440	-0.04953400292599808
WDR53	348793	-0.04981335637699935
ORM1	5004	-0.04992220026558236
MBTPS1	8720	-0.0499507562505892
ZSCAN29	146050	-0.04998652077595489
DDX25	29118	-0.05000630630304048
TIMM8A	1678	-0.05002078907610796
TMEM25	84866	-0.05008687639789322
AAGAB	79719	-0.05008899910484921
PRMT2	3275	-0.05027530048329032
MLLT10	8028	-0.05029370939253752
AP1AR	55435	-0.050312179844557825
MINDY2	54629	-0.05038713333813272
ZNF214	7761	-0.0503914048350782
BCL2	596	-0.05039299208703252
EPHB3	2049	-0.050464243029161526
MFSD4B	91749	-0.050464844757910576
PFN2	5217	-0.05047452163112087
TBCA	6902	-0.05055374804362334
TNRC6A	27327	-0.050573731896702334
NAA15	80155	-0.050676191293364425
ASCC1	51008	-0.05082923148572327
ADHFE1	137872	-0.050961294333800033
C17orf75	64149	-0.05099754703164283
TMEM33	55161	-0.05103169064959667
RNPS1	10921	-0.05104488907003013
COG8	84342	-0.0511820047085183
TAF13	6884	-0.051216124239789274
RTL8C	8933	-0.05122516724908266
COQ6	51004	-0.05124058275976617
LHFPL4	375323	-0.051253269698776194
ZNF8	7554	-0.05126522591841631
ADARB1	104	-0.05128876332403598
CETN2	1069	-0.051400489458893084
SGMS1	259230	-0.05150148375162722
RAB11FIP1	80223	-0.051556879317884
ZSCAN2	54993	-0.0515744759278558
PLS3	5358	-0.05160154562549302
C12orf65	91574	-0.051607028972785685
POLDIP3	84271	-0.05164897000760815
PACC1	55248	-0.051767857424722674
SLC25A17	10478	-0.05187008935852955
PCMTD2	55251	-0.05196745607316
METTL5	29081	-0.05205480973851362
CLMP	79827	-0.052100424512854904
MTMR4	9110	-0.052181617166849215
POLR3A	11128	-0.05218902129401792
EIF2B3	8891	-0.05224140191123405
PHF14	9678	-0.05227648299529308
FOXRED1	55572	-0.052301959784974095
TSTD2	158427	-0.05234696473911837
UBE2E1	7324	-0.05240876413943152
THBS2	7058	-0.05241142440388469
CLEC3A	10143	-0.05242706471576675
BIRC6	57448	-0.05242929338516422
PITHD1	57095	-0.052514708940369914
MTCH2	23788	-0.05267866149912681
MAGED1	9500	-0.05273519804502769
CLCN5	1184	-0.05275219529074926
DYSF	8291	-0.05285653003327928
BRD3	8019	-0.05289428327148071
PMS1	5378	-0.05297285996286627
GNA11	2767	-0.05297614243266224
YTHDC1	91746	-0.05311753830151966
PDK1	5163	-0.05320840728471632
IL1F10	84639	-0.05322799791847377
AIMP1	9255	-0.053358949243197173
NEUROD4	58158	-0.05338944278647695
EHMT2	10919	-0.05339930233083212
FAM102A	399665	-0.053419916024785685
C2orf69	205327	-0.053535239752174224
ATP6V1D	51382	-0.05355521513174466
TMEM104	54868	-0.053578824840360806
OSBPL5	114879	-0.0535981582268934
CEP120	153241	-0.053602924015462516
PGAP2	27315	-0.0536056723760141
LZIC	84328	-0.053738319795996414
CAVIN1	284119	-0.053797516595645245
CMSS1	84319	-0.05379817740127901
ZSWIM3	140831	-0.053818195919423495
SLC29A4	222962	-0.05383367511708048
SURF6	6838	-0.05384316417804058
ATP23	91419	-0.05387274614849602
MTIF2	4528	-0.05389857689004174
UCK2	7371	-0.053931683608390735
SPATA5	166378	-0.053953794884016304
COPS7B	64708	-0.053972300020601605
RBAK	57786	-0.05412560395683519
GPR45	11250	-0.05418697779253767
TRIM67	440730	-0.05420105320975788
ZNF202	7753	-0.0542062487185162
EIF4ENIF1	56478	-0.05424273255996859
NCOR2	9612	-0.05424364040258434
BRINP1	1620	-0.05434605754920874
ELOF1	84337	-0.05436362307696996
ABL1	25	-0.054415446517812605
NFXL1	152518	-0.05446250797583829
ACYP1	97	-0.05469418826811756
ANAPC10	10393	-0.0547313214621572
IFNA7	3444	-0.054747643490339115
HID1	283987	-0.0547842199478068
ANKRD13B	124930	-0.054839809373502746
APP	351	-0.054866921722921624
ILF2	3608	-0.0549902626822778
SYNE3	161176	-0.0549982169044716
KDM6A	7403	-0.055085176395756275
DUSP16	80824	-0.05513387564673167
WDR3	10885	-0.05516881355633618
MTA2	9219	-0.0552037757673447
YME1L1	10730	-0.05520757017330791
RNF214	257160	-0.055291203767815045
NSMAF	8439	-0.05533442197001692
ZNF326	284695	-0.0553429536141512
CLSTN1	22883	-0.055394351715643
SLITRK3	22865	-0.055439056479127835
AP1G1	164	-0.05553902029501989
ADPRHL1	113622	-0.05554145552033418
SLCO3A1	28232	-0.05559166414854566
PITPNM2	57605	-0.05560046944732777
CRYGS	1427	-0.055736802066447044
LYRM1	57149	-0.05574377626753657
ARMCX1	51309	-0.05574431103863908
RAB3GAP2	25782	-0.0557859459648089
MORN3	283385	-0.05579578780036565
USPL1	10208	-0.05602250462219427
TMEM184B	25829	-0.05606348746419787
MXRA5	25878	-0.056073239446193135
SPA17	53340	-0.05609123069701294
GNE	10020	-0.05610594704105143
AATF	26574	-0.05613965336107585
ING4	51147	-0.056190141257541626
PSMD1	5707	-0.05623412393569982
RNF41	10193	-0.05633393876915793
LCA5	167691	-0.05637005329896683
ATP5PD	10476	-0.05645270778302036
ZNF148	7707	-0.05646733209664445
PWWP3A	84939	-0.056573640632987754
DBNL	28988	-0.05658823417390657
KIF26A	26153	-0.05659564756088198
LURAP1L	286343	-0.056633308104893754
DOP1B	9980	-0.056649067558573574
ZFP64	55734	-0.056654981071351695
WDR26	80232	-0.05666242896890772
RTL6	84247	-0.05688029617253498
FRS3	10817	-0.05692357136062487
GRB10	2887	-0.05701334016313098
OPRL1	4987	-0.05723376685844439
DDX24	57062	-0.057326235112830304
PDSS2	57107	-0.05744585788624601
UNC50	25972	-0.05748854360456068
ZSCAN21	7589	-0.05764616066514039
METTL8	79828	-0.05766840878646118
HSPA12A	259217	-0.05766961989111152
DIP2C	22982	-0.057724248071937545
FARSA	2193	-0.057766144081041304
PPFIA3	8541	-0.05781812345232051
PLPP1	8611	-0.05785192319426713
ERP44	23071	-0.05794719461784137
POP4	10775	-0.05799922351929432
COX7A2	1347	-0.058017504160163824
VASH1	22846	-0.05812077233921853
UBE2D1	7321	-0.05824805850183701
TCTN2	79867	-0.05829332836583756
SETD7	80854	-0.05831612250134244
NUBPL	80224	-0.05845203686864586
ARFRP1	10139	-0.058485632568342716
ANKRD16	54522	-0.05850703725912254
NFYA	4800	-0.05872276521645725
MTCL1	23255	-0.05872715145439944
WFDC10B	280664	-0.0587310771197771
KRAS	3845	-0.058745368850836144
ETS1	2113	-0.05877776498311471
DNAJC2	27000	-0.05892663421103528
RAD51AP1	10635	-0.058955318110555766
BLVRA	644	-0.059012193695589854
TRA2B	6434	-0.059035004847085126
SHC4	399694	-0.059037033604225186
POPDC2	64091	-0.05904328919630464
GKAP1	80318	-0.05905531399384856
PRELID3B	51012	-0.059102160435001494
USP14	9097	-0.05919981017007725
CYREN	78996	-0.05924762867715305
TSC22D1	8848	-0.05932429679542617
AHDC1	27245	-0.05933189824873342
TCHP	84260	-0.05941595246544251
IDI2	91734	-0.059436632752471574
NOP9	161424	-0.059465056515915826
SLC41A2	84102	-0.05952533625693368
NPRL3	8131	-0.05954528840724027
SENP1	29843	-0.05957223372192599
CCDC38	120935	-0.05957604420497287
RANBP2	5903	-0.05958398586019742
WWC2	80014	-0.059626399091476934
JAGN1	84522	-0.05962690073114585
MEDAG	84935	-0.059664156684410496
NR2F1	7025	-0.0598151167066856
ABCF1	23	-0.059879372286997246
MYO10	4651	-0.05992090918618098
CASC1	55259	-0.05992854317096885
LNX2	222484	-0.05996794102796832
DHRS7	51635	-0.0601234249261382
ZSWIM9	374920	-0.060140676537268956
RABEPK	10244	-0.060148651893781935
MMP24	10893	-0.06026523495507119
OR7A17	26333	-0.060284876982523716
CUL9	23113	-0.060297196092438554
LRRC8E	80131	-0.06036043608779407
NT5C2	22978	-0.060364180261000655
CEP290	80184	-0.060476800070171866
SYT7	9066	-0.060485375245444395
ATF7IP	55729	-0.06058633029215699
VIPAS39	63894	-0.06063338666464979
SMC3	9126	-0.06087023379451484
RAB11B	9230	-0.06092626208568097
UHRF1BP1	54887	-0.06092770240690282
NUDCD1	84955	-0.06093786953503777
DTD1	92675	-0.06094886245820508
PLPP7	84814	-0.06095637964531786
FAM168A	23201	-0.060982130692644354
AP3M2	10947	-0.06105501451698325
LCMT1	51451	-0.06112694997027912
BYSL	705	-0.061177357014202016
HCN3	57657	-0.061195696615522266
ZNF174	7727	-0.06124119252349303
KIF3B	9371	-0.06129473289292342
BRD9	65980	-0.06129672428708188
NGDN	25983	-0.06132214857430229
DLGAP4	22839	-0.06137041326794179
LHX6	26468	-0.06137911208449376
ITGB1	3688	-0.06141406697014551
ZNF416	55659	-0.06142685287132599
KIAA1549	57670	-0.06144461096159359
CNOT6L	246175	-0.061455445532992314
CLYBL	171425	-0.061525468931971083
BEGAIN	57596	-0.0615542656740109
TMOD2	29767	-0.061721416748457436
MED20	9477	-0.06195391172254183
MED13	9969	-0.06201089738918908
DHDDS	79947	-0.06203286517809037
ATXN3	4287	-0.06217974393021786
PDIA4	9601	-0.06222578152781999
VAPB	9217	-0.062265806198025686
SNRPC	6631	-0.062304315823518586
GRM2	2912	-0.06230555026889162
PARP14	54625	-0.06235007321531727
WWC1	23286	-0.062373892044316204
TACC1	6867	-0.06238471482546082
SHISA5	51246	-0.06240045064459521
RBM26	64062	-0.062426510177267414
CD3D	915	-0.06244931642322138
PINX1	54984	-0.06268545658765268
OSBP	5007	-0.06278536061083084
RAB11A	8766	-0.06286854977996814
VPS33B	26276	-0.06288346421345725
GPR61	83873	-0.06301980923921713
ZSWIM1	90204	-0.06309983107199502
EBNA1BP2	10969	-0.06317552544993355
PUM3	9933	-0.06337628020615682
KYAT3	56267	-0.06341998194733334
TMEM214	54867	-0.0634463513043162
LACTB	114294	-0.06347721185843769
NR0B1	190	-0.06354943718065975
ARV1	64801	-0.06360479765469451
CST9L	128821	-0.06365819308713627
SLIRP	81892	-0.06367529142180217
NCEH1	57552	-0.06374214296623659
CBX4	8535	-0.06374555930818815
RTCB	51493	-0.06376537058576215
STAC	6769	-0.06381973007572306
CLSTN3	9746	-0.06383174485146892
IMPA1	3612	-0.06389560442832742
DLX5	1749	-0.06393426704007954
ANKRD27	84079	-0.06394835779787567
TMSB10	9168	-0.064037706351602
MRPL40	64976	-0.06409132396299988
CACNA1B	774	-0.06410106395404203
CLTB	1212	-0.06412787810485332
LSM3	27258	-0.06416589134829831
CELF3	11189	-0.06419302802941296
MAP2	4133	-0.0642015396254143
B3GAT3	26229	-0.06423946934089297
ANKRD13A	88455	-0.0642716398858223
TARS3	123283	-0.06445797540731268
STXBP5	134957	-0.06447461207914795
USP11	8237	-0.06450309954174394
ZNF738	148203	-0.06457070937766529
EEPD1	80820	-0.06469911807531448
DDX46	9879	-0.06470450515989201
ZNF415	55786	-0.06471798509771176
ZNF347	84671	-0.06475011244712903
TMEM185A	84548	-0.06478120139101184
ARMC2	84071	-0.06479401624021452
MIB1	57534	-0.0648327771349253
GOLGA4	2803	-0.06483426344604837
MAPK10	5602	-0.06489246559963657
VSTM4	196740	-0.06513870727639404
TWISTNB	221830	-0.06515102503633408
IGSF3	3321	-0.06519331219721858
MTERF3	51001	-0.06527485857501159
PNMA6A	84968	-0.06531558298359563
EML1	2009	-0.0653307481952039
OR1F1	4992	-0.06540982200934664
FASTKD3	79072	-0.0655085383722045
GLT8D1	55830	-0.06555015405386566
SCAPER	49855	-0.06557900287550122
IDH3B	3420	-0.06559787304158604
MRPS25	64432	-0.06560462873349548
PPP2R2D	55844	-0.06560927872206701
GPLD1	2822	-0.06563696688256382
CD163L1	283316	-0.06567299863563614
NASP	4678	-0.06569635947613728
CASK	8573	-0.06575623499368533
KCNB2	9312	-0.06576113953956497
DTX3	196403	-0.06576534409724832
ERG28	11161	-0.0658187172554392
GORASP2	26003	-0.06583483489088326
DYNC1H1	1778	-0.0658561690903614
NUP133	55746	-0.06597014243713994
LIFR	3977	-0.06604537116352471
SMARCB1	6598	-0.06606120238012547
OR5P2	120065	-0.06619150102999827
USP37	57695	-0.06619296932451046
TYRO3	7301	-0.06621705626306174
MTOR	2475	-0.0662674431158492
RAP1GAP2	23108	-0.06630605259128597
DMTF1	9988	-0.06631103717648035
WDCP	80304	-0.06635233229771886
CKAP4	10970	-0.06640125205753122
DPP3	10072	-0.06640398937669545
GPD2	2820	-0.06647356428452733
PLEKHA6	22874	-0.0664791122340409
HEATR6	63897	-0.06655170924727827
WWP2	11060	-0.06656070017000104
DHX38	9785	-0.06662285252768596
ZBTB14	7541	-0.06674698926712264
UNC5B	219699	-0.06684830634929373
MED10	84246	-0.0670471151871781
PTGFRN	5738	-0.06709444129580788
SIX1	6495	-0.06713035264387424
DHX35	60625	-0.06713795536277667
SEMA6C	10500	-0.06729370927677092
ARPC5	10092	-0.06736799467414922
METTL21A	151194	-0.06743656092627104
DHX33	56919	-0.06745036936879734
DZANK1	55184	-0.0675852646581796
GRIN2A	2903	-0.06765823593165265
GLRX5	51218	-0.06766910720203878
PRIMA1	145270	-0.06771040328760991
ZSWIM8	23053	-0.06774023010407948
HSPA4L	22824	-0.06781457482303566
NCSTN	23385	-0.06782025505028777
ARID4A	5926	-0.06784257498788682
BTF3L4	91408	-0.06787177719746973
